DateTime,03FEIND.03DP21.PNT
1/3/2022 08:20:00,1980.29296875
1/3/2022 08:25:00,1976.66015625
1/3/2022 08:30:00,1980.99609375
1/3/2022 08:35:00,1984.921875
1/3/2022 08:40:00,1981.46484375
1/3/2022 08:45:00,1998.984375
1/3/2022 08:50:00,2004.55078125
1/3/2022 08:55:00,1991.19140625
1/3/2022 09:00:00,2001.97265625
1/3/2022 09:05:00,1986.328125
1/3/2022 09:10:00,1995.234375
1/3/2022 09:15:00,1992.94921875
1/3/2022 09:20:00,1991.77734375
1/3/2022 09:25:00,1998.6328125
1/3/2022 09:30:00,2005.83984375
1/3/2022 09:35:00,1992.24609375
1/3/2022 09:40:00,2009.1796875
1/3/2022 09:45:00,1981.11328125
1/3/2022 09:50:00,1996.171875
1/3/2022 09:55:00,1988.4375
1/3/2022 10:00:00,1981.93359375
1/3/2022 10:05:00,1988.203125
1/3/2022 10:10:00,1979.82421875
1/3/2022 10:15:00,1962.0703125
1/3/2022 10:20:00,1974.609375
1/3/2022 10:25:00,1970.44921875
1/3/2022 10:30:00,1978.65234375
1/3/2022 10:35:00,1969.74609375
